PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Hreflang links,Hreflang links codes,Hreflang issues,Hreflang group ID,No. of hreflang inlinks,No. of all inlinks
20,https://twocomms.shop/en/product/-death-gbs-ass-hd/black/,"Купити Худі ""І На Той Світ З Собою Візьму"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-hd/black/
https://twocomms.shop/product/-death-gbs-ass-hd/black/
https://twocomms.shop/product/-death-gbs-ass-hd/black/
https://twocomms.shop/ru/product/-death-gbs-ass-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8684548925737507271,2,47
20,https://twocomms.shop/en/product/dvoznachni-summy-ls/black/,"Купити Лонгслів ""Річ Йде Про Двозначні Суми"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/dvoznachni-summy-ls/black/
https://twocomms.shop/product/dvoznachni-summy-ls/black/
https://twocomms.shop/product/dvoznachni-summy-ls/black/
https://twocomms.shop/ru/product/dvoznachni-summy-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8040302546242294532,2,47
20,https://twocomms.shop/product/-lord-of-the-lending/classic/,"Класичний Футболка ""Lord Of The Lending"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending/classic/
https://twocomms.shop/product/-lord-of-the-lending/classic/
https://twocomms.shop/product/-lord-of-the-lending/classic/
https://twocomms.shop/product/-lord-of-the-lending/classic/
https://twocomms.shop/product/-lord-of-the-lending/classic/
https://twocomms.shop/ru/product/-lord-of-the-lending/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",1102046609385830339,4,18
20,https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/classic/,"Класичний Футболка TWOCOMMS ""Reality Bends"": Ментол — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/ru/product/ts-twocomms-reality-bends-mentol/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",1164203105493272120,4,15
20,https://twocomms.shop/en/product/-death-gbs-ass-ls/black/,"Купити Лонгслів ""І На Той Світ З Собою Візьму"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ls/black/
https://twocomms.shop/product/-death-gbs-ass-ls/black/
https://twocomms.shop/product/-death-gbs-ass-ls/black/
https://twocomms.shop/ru/product/-death-gbs-ass-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,14882177420983165634,2,47
20,https://twocomms.shop/ru/product/-red-leaves-ts/classic/,"Класичний Футболка ""Red Leaves"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-ts/classic/
https://twocomms.shop/product/-red-leaves-ts/classic/
https://twocomms.shop/product/-red-leaves-ts/classic/
https://twocomms.shop/ru/product/-red-leaves-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,5538320984013541773,2,4
20,https://twocomms.shop/en/product/-red-leaves-ts/classic/,"Класичний Футболка ""Red Leaves"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-ts/classic/
https://twocomms.shop/product/-red-leaves-ts/classic/
https://twocomms.shop/product/-red-leaves-ts/classic/
https://twocomms.shop/ru/product/-red-leaves-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,5538320984013541773,2,4
20,https://twocomms.shop/?page=6,TwoComms — Стріт & Мілітарі Одяг | Головна,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/?page=6
https://twocomms.shop/?page=6
https://twocomms.shop/en/?page=6
https://twocomms.shop/ru/?page=6","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,1622945906776308693,0,6
20,https://twocomms.shop/en/product/-twocomms-beliveidea-ts/oversize/,Оверсайз Чорна футболка унісекс TwoComms «Довіряй своїй божевільній ідеї» — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/ru/product/-twocomms-beliveidea-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17970941994673675910,2,4
20,https://twocomms.shop/en/product/-twocomms-beliveidea-ts/classic/,Класична Чорна футболка унісекс TwoComms «Довіряй своїй божевільній ідеї» — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/ru/product/-twocomms-beliveidea-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,16187808720147141543,2,4
20,https://twocomms.shop/en/product/kha-edition-ls/black/,"Купити Лонгслів ""Харків Edition"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ls/black/
https://twocomms.shop/product/kha-edition-ls/black/
https://twocomms.shop/product/kha-edition-ls/black/
https://twocomms.shop/ru/product/kha-edition-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17503718508802530384,2,47
20,https://twocomms.shop/ru/product/-twocomms-reality-bends-dark-neon-edition/classic/,"Класичний Футболка TWOCOMMS ""Reality Bends"": Dark Neon Edition — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/ru/product/-twocomms-reality-bends-dark-neon-edition/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,13304080793267469786,2,4
20,https://twocomms.shop/ru/?page=5,TwoComms — стрит & милитари одежда | Главная,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=5
https://twocomms.shop/ru/?page=5
https://twocomms.shop/ru/?page=5
https://twocomms.shop/ru/?page=5","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",2190098132265055239,2,8
20,https://twocomms.shop/en/product/kha-edition-ts/oversize/,"Оверсайз Футболка ""Харків Edition"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ts/oversize/
https://twocomms.shop/product/kha-edition-ts/oversize/
https://twocomms.shop/product/kha-edition-ts/oversize/
https://twocomms.shop/ru/product/kha-edition-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8580828321664464937,2,4
20,https://twocomms.shop/ru/product/dvoznachni-summy-ls/black/,"Купити Лонгслів ""Річ Йде Про Двозначні Суми"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/dvoznachni-summy-ls/black/
https://twocomms.shop/product/dvoznachni-summy-ls/black/
https://twocomms.shop/product/dvoznachni-summy-ls/black/
https://twocomms.shop/ru/product/dvoznachni-summy-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8040302546242294532,2,47
20,https://twocomms.shop/product/bentejne-ts/oversize/,"Оверсайз Футболка ""Життя Бентежне"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/bentejne-ts/oversize/
https://twocomms.shop/product/bentejne-ts/oversize/
https://twocomms.shop/product/bentejne-ts/oversize/
https://twocomms.shop/product/bentejne-ts/oversize/
https://twocomms.shop/product/bentejne-ts/oversize/
https://twocomms.shop/ru/product/bentejne-ts/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",3068219634128968513,4,18
20,https://twocomms.shop/en/product/pojuy-ts/oversize/,"Оверсайз ФУТБОЛКА ""мені поЖуй — це філософія"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-ts/oversize/
https://twocomms.shop/product/pojuy-ts/oversize/
https://twocomms.shop/product/pojuy-ts/oversize/
https://twocomms.shop/ru/product/pojuy-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,4563516239467448098,2,4
20,https://twocomms.shop/catalog/?page=4,Каталог одягу — TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/catalog/?page=4
https://twocomms.shop/catalog/?page=4
https://twocomms.shop/en/catalog/?page=4
https://twocomms.shop/ru/catalog/?page=4","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,3126380958260972288,0,4
20,https://twocomms.shop/product/-red-leaves-ls/black/,"Купити Лонгслів ""Red Leaves"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-ls/black/
https://twocomms.shop/product/-red-leaves-ls/black/
https://twocomms.shop/product/-red-leaves-ls/black/
https://twocomms.shop/product/-red-leaves-ls/black/
https://twocomms.shop/product/-red-leaves-ls/black/
https://twocomms.shop/ru/product/-red-leaves-ls/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",3134904239228549675,4,51
20,https://twocomms.shop/ru/product/-kha-style-ls/black/,"Купити Лонгслів ""Харків - Стиль Це Все"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ls/black/
https://twocomms.shop/product/-kha-style-ls/black/
https://twocomms.shop/product/-kha-style-ls/black/
https://twocomms.shop/ru/product/-kha-style-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,6691671276321040405,2,47
20,https://twocomms.shop/ru/?page=8,TwoComms — стрит & милитари одежда | Главная,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=8
https://twocomms.shop/ru/?page=8
https://twocomms.shop/ru/?page=8
https://twocomms.shop/ru/?page=8","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",7039692782118432442,2,9
20,https://twocomms.shop/ru/product/hool-ts/classic/,"Класичний Футболка ""Печатка Хулігана"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/hool-ts/classic/
https://twocomms.shop/product/hool-ts/classic/
https://twocomms.shop/product/hool-ts/classic/
https://twocomms.shop/ru/product/hool-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,10377500777152141677,2,4
20,https://twocomms.shop/en/?page=7,TwoComms — Street & Military Apparel | Home,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=7
https://twocomms.shop/en/?page=7
https://twocomms.shop/en/?page=7
https://twocomms.shop/ru/?page=7","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",3773894626980878370,2,9
20,https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/oversize/,"Оверсайз Футболка TWOCOMMS ""Reality Bends"": Ментол — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/ts-twocomms-reality-bends-mentol/oversize/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/oversize/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/oversize/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/oversize/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/oversize/
https://twocomms.shop/ru/product/ts-twocomms-reality-bends-mentol/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",3817048775704092811,4,15
20,https://twocomms.shop/ru/?page=6,TwoComms — стрит & милитари одежда | Главная,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=6
https://twocomms.shop/ru/?page=6
https://twocomms.shop/ru/?page=6
https://twocomms.shop/ru/?page=6","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",8438426566014693559,2,8
20,https://twocomms.shop/?page=9,TwoComms — Стріт & Мілітарі Одяг | Головна,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/?page=9
https://twocomms.shop/?page=9
https://twocomms.shop/en/?page=9
https://twocomms.shop/ru/?page=9","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,4000907464805415573,0,11
20,https://twocomms.shop/en/product/-death-gbs-ass-ts/classic/,"Класичний Футболка ""І На Той Світ З Собою Візьму"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/ru/product/-death-gbs-ass-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,18332265453143446004,2,4
20,https://twocomms.shop/ru/product/-lord-of-the-lending/oversize/,"Оверсайз Футболка ""Lord Of The Lending"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending/oversize/
https://twocomms.shop/product/-lord-of-the-lending/oversize/
https://twocomms.shop/product/-lord-of-the-lending/oversize/
https://twocomms.shop/ru/product/-lord-of-the-lending/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17606549756620490092,2,4
20,https://twocomms.shop/product/pojuy-hd/black/,"Купити ХУДІ ""мені поЖуй — це філософія"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-hd/black/
https://twocomms.shop/product/pojuy-hd/black/
https://twocomms.shop/product/pojuy-hd/black/
https://twocomms.shop/product/pojuy-hd/black/
https://twocomms.shop/product/pojuy-hd/black/
https://twocomms.shop/ru/product/pojuy-hd/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",4194732677632560265,4,125
20,https://twocomms.shop/ru/product/-twocomms-reality-bends-dark-neon-edition/oversize/,"Оверсайз Футболка TWOCOMMS ""Reality Bends"": Dark Neon Edition — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/ru/product/-twocomms-reality-bends-dark-neon-edition/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,16908528192646863828,2,4
20,https://twocomms.shop/?page=4,TwoComms — Стріт & Мілітарі Одяг | Головна,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/?page=4
https://twocomms.shop/?page=4
https://twocomms.shop/en/?page=4
https://twocomms.shop/ru/?page=4","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,4346547161566857534,0,6
20,https://twocomms.shop/en/product/-lord-of-the-lending/classic/,"Класичний Футболка ""Lord Of The Lending"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending/classic/
https://twocomms.shop/product/-lord-of-the-lending/classic/
https://twocomms.shop/product/-lord-of-the-lending/classic/
https://twocomms.shop/ru/product/-lord-of-the-lending/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,1102046609385830339,2,4
20,https://twocomms.shop/product/pojuy-ts/oversize/,"Оверсайз ФУТБОЛКА ""мені поЖуй — це філософія"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-ts/oversize/
https://twocomms.shop/product/pojuy-ts/oversize/
https://twocomms.shop/product/pojuy-ts/oversize/
https://twocomms.shop/product/pojuy-ts/oversize/
https://twocomms.shop/product/pojuy-ts/oversize/
https://twocomms.shop/ru/product/pojuy-ts/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",4563516239467448098,4,18
20,https://twocomms.shop/ru/product/-lord-of-the-lending-hd/black/,"Купити Худі ""Lord Of The Lending"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending-hd/black/
https://twocomms.shop/product/-lord-of-the-lending-hd/black/
https://twocomms.shop/product/-lord-of-the-lending-hd/black/
https://twocomms.shop/ru/product/-lord-of-the-lending-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,246139733620513865,2,47
20,https://twocomms.shop/en/product/-red-leaves-ts/oversize/,"Оверсайз Футболка ""Red Leaves"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-ts/oversize/
https://twocomms.shop/product/-red-leaves-ts/oversize/
https://twocomms.shop/product/-red-leaves-ts/oversize/
https://twocomms.shop/ru/product/-red-leaves-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17128667128715440108,2,4
20,https://twocomms.shop/ru/catalog/long-sleeve/?page=2,Лонгсліви TwoComms — лаконічний стрітвеар з рукавами на кожен день,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/catalog/long-sleeve/?page=2
https://twocomms.shop/ru/catalog/long-sleeve/?page=2
https://twocomms.shop/ru/catalog/long-sleeve/?page=2
https://twocomms.shop/ru/catalog/long-sleeve/?page=2","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",14558068089717244352,2,114
20,https://twocomms.shop/en/?page=5,TwoComms — Street & Military Apparel | Home,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=5
https://twocomms.shop/en/?page=5
https://twocomms.shop/en/?page=5
https://twocomms.shop/ru/?page=5","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",4977680527599171796,2,8
20,https://twocomms.shop/ru/?page=2,TwoComms — стрит & милитари одежда | Главная,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=2
https://twocomms.shop/ru/?page=2
https://twocomms.shop/ru/?page=2
https://twocomms.shop/ru/?page=2","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",5237832227722540486,2,9
20,https://twocomms.shop/product/-kha-style-ts/classic/,"Класичний Футболка ""Харків / Стиль — Це Все"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ts/classic/
https://twocomms.shop/product/-kha-style-ts/classic/
https://twocomms.shop/product/-kha-style-ts/classic/
https://twocomms.shop/product/-kha-style-ts/classic/
https://twocomms.shop/product/-kha-style-ts/classic/
https://twocomms.shop/ru/product/-kha-style-ts/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",5248832078290245566,4,15
20,https://twocomms.shop/ru/product/hool-ts/oversize/,"Оверсайз Футболка ""Печатка Хулігана"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/hool-ts/oversize/
https://twocomms.shop/product/hool-ts/oversize/
https://twocomms.shop/product/hool-ts/oversize/
https://twocomms.shop/ru/product/hool-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,18445850400590257246,2,4
20,https://twocomms.shop/?page=3,TwoComms — Стріт & Мілітарі Одяг | Головна,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/?page=3
https://twocomms.shop/?page=3
https://twocomms.shop/en/?page=3
https://twocomms.shop/ru/?page=3","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,5285627115730269516,0,7
20,https://twocomms.shop/en/product/pojuy-hd/black/,"Купити ХУДІ ""мені поЖуй — це філософія"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-hd/black/
https://twocomms.shop/product/pojuy-hd/black/
https://twocomms.shop/product/pojuy-hd/black/
https://twocomms.shop/ru/product/pojuy-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,4194732677632560265,2,87
20,https://twocomms.shop/catalog/long-sleeve/?page=2,Лонгсліви TwoComms — лаконічний стрітвеар з рукавами на кожен день,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/catalog/long-sleeve/?page=2
https://twocomms.shop/catalog/long-sleeve/?page=2
https://twocomms.shop/en/catalog/long-sleeve/?page=2
https://twocomms.shop/ru/catalog/long-sleeve/?page=2","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,5406648931027939265,0,112
20,https://twocomms.shop/en/product/bentejne-ts/classic/,"Класичний Футболка ""Життя Бентежне"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/bentejne-ts/classic/
https://twocomms.shop/product/bentejne-ts/classic/
https://twocomms.shop/product/bentejne-ts/classic/
https://twocomms.shop/ru/product/bentejne-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,18293980296637744574,2,4
20,https://twocomms.shop/product/-red-leaves-ts/classic/,"Класичний Футболка ""Red Leaves"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-ts/classic/
https://twocomms.shop/product/-red-leaves-ts/classic/
https://twocomms.shop/product/-red-leaves-ts/classic/
https://twocomms.shop/product/-red-leaves-ts/classic/
https://twocomms.shop/product/-red-leaves-ts/classic/
https://twocomms.shop/ru/product/-red-leaves-ts/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",5538320984013541773,4,15
20,https://twocomms.shop/ru/product/-death-gbs-ass-ts/oversize/,"Оверсайз Футболка ""І На Той Світ З Собою Візьму"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/ru/product/-death-gbs-ass-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,12741236303244960899,2,4
20,https://twocomms.shop/ru/product/-lord-of-the-lending-ls/black/,"Купити Лонгслів ""Lord Of The Lending"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/ru/product/-lord-of-the-lending-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17105569993386404555,2,47
20,https://twocomms.shop/en/product/kha-edition-ts/classic/,"Класичний Футболка ""Харків Edition"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ts/classic/
https://twocomms.shop/product/kha-edition-ts/classic/
https://twocomms.shop/product/kha-edition-ts/classic/
https://twocomms.shop/ru/product/kha-edition-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8383571120215126369,2,4
20,https://twocomms.shop/product/-twocomms-reality-bends-future-2026/oversize/,"Оверсайз Футболка TWOCOMMS ""Reality Bends"": Колекція Future 2026 — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/ru/product/-twocomms-reality-bends-future-2026/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",6545106492729103780,4,15
20,https://twocomms.shop/en/product/-lord-of-the-lending-ls/black/,"Купити Лонгслів ""Lord Of The Lending"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/ru/product/-lord-of-the-lending-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17105569993386404555,2,47
20,https://twocomms.shop/product/-kha-style-ls/black/,"Купити Лонгслів ""Харків - Стиль Це Все"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ls/black/
https://twocomms.shop/product/-kha-style-ls/black/
https://twocomms.shop/product/-kha-style-ls/black/
https://twocomms.shop/product/-kha-style-ls/black/
https://twocomms.shop/product/-kha-style-ls/black/
https://twocomms.shop/ru/product/-kha-style-ls/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",6691671276321040405,4,51
20,https://twocomms.shop/ru/?page=3,TwoComms — стрит & милитари одежда | Главная,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=3
https://twocomms.shop/ru/?page=3
https://twocomms.shop/ru/?page=3
https://twocomms.shop/ru/?page=3","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",6860032071190864339,2,9
20,https://twocomms.shop/en/?page=8,TwoComms — Street & Military Apparel | Home,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=8
https://twocomms.shop/en/?page=8
https://twocomms.shop/en/?page=8
https://twocomms.shop/ru/?page=8","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",7039692782118432442,2,9
20,https://twocomms.shop/en/product/-red-leaves-hd/black/,"Купити Худі ""Red Leaves"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-hd/black/
https://twocomms.shop/product/-red-leaves-hd/black/
https://twocomms.shop/product/-red-leaves-hd/black/
https://twocomms.shop/ru/product/-red-leaves-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,15410801278085700047,2,47
20,https://twocomms.shop/en/product/kha-edition-ts/black/,"Купити Футболка ""Харків Edition"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ts/black/
https://twocomms.shop/product/kha-edition-ts/black/
https://twocomms.shop/product/kha-edition-ts/black/
https://twocomms.shop/ru/product/kha-edition-ts/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8438378132797017009,2,119
20,https://twocomms.shop/ru/product/pojuy-hd/black/,"Купити ХУДІ ""мені поЖуй — це філософія"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-hd/black/
https://twocomms.shop/product/pojuy-hd/black/
https://twocomms.shop/product/pojuy-hd/black/
https://twocomms.shop/ru/product/pojuy-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,4194732677632560265,2,87
